Name,Position,College,Round,Pick,Stat URL,Height,Weight,40 Yard Dash,Bench Press,Vertical Jump,Broad Jump,3 Cone Drill,Shuttle,conf_abbr,games,seasons,tackles_solo,tackles_assists,tackles_total,tackles_loss,sacks,def_int,def_int_yds,def_int_td,pass_defended,fumbles_rec,fumbles_rec_yds,fumbles_rec_td,fumbles_forced,pass_cmp,pass_att,pass_cmp_pct,pass_yds,pass_td,pass_int,pass_rating,rec,rec_yds,rec_yds_per_rec,rec_td,rush_att,rush_yds,rush_yds_per_att,rush_td,scrim_att,scrim_yds,scrim_yds_per_att,scrim_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_tdxpm,xpa,xp_pct,fgm,fga,fg_pct,kick_points,punt,punt_yds,punt_yds_per_punt,Year
Sean Harlow,OG,Oregon State,4,136,https://www.sports-reference.com/cfb/players/sean-harlow-1.html,76,303,5.15,26.0,30.5,105.0,8.16,4.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017
Charles Harris,DE,Missouri,1,22,https://www.sports-reference.com/cfb/players/charles-harris-4.html,75,253,4.82,21.0,32.0,109.0,7.47,4.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017
Josh Harvey-Clemons,S,Louisville,7,230,https://www.sports-reference.com/cfb/players/josh-harvey-clemons-1.html,76,217,,12.0,31.5,121.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017
Keon Hatcher,WR,Arkansas,0,0,https://www.sports-reference.com/cfb/players/keon-hatcher-1.html,73,212,4.64,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017
Carlos Henderson,WR,Louisiana Tech,3,82,https://www.sports-reference.com/cfb/players/carlos-henderson-1.html,71,199,4.46,13.0,36.0,131.0,7.18,4.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017
Trey Hendrickson,DE,Florida Atlantic,3,103,https://www.sports-reference.com/cfb/players/trey-hendrickson-1.html,76,266,4.65,,33.5,122.0,7.03,4.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017
Treyvon Hester,DT,Toledo,7,244,https://www.sports-reference.com/cfb/players/treyvon-hester-1.html,74,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017
Cole Hikutini,TE,Louisville,0,0,https://www.sports-reference.com/cfb/players/cole-hikutini-1.html,76,247,,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017
Brian Hill,RB,Wyoming,5,156,https://www.sports-reference.com/cfb/players/brian-hill-4.html,73,219,4.54,15.0,34.0,125.0,7.03,4.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017
Delano Hill,S,Michigan,3,95,https://www.sports-reference.com/cfb/players/delano-hill-1.html,73,216,4.47,17.0,33.5,115.0,6.96,4.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017
Bucky Hodges,TE,Virginia Tech,6,201,https://www.sports-reference.com/cfb/players/bucky-hodges-1.html,78,257,4.57,18.0,39.0,134.0,,4.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017
Colin Holba,LS,Louisville,6,213,https://www.sports-reference.com/cfb/players/colin-holba-1.html,76,248,5.19,,28.0,115.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017
Will Holden,OT,Vanderbilt,5,157,https://www.sports-reference.com/cfb/players/will-holden-1.html,79,311,5.47,23.0,28.0,111.0,7.71,4.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017
Mack Hollins,WR,North Carolina,4,118,https://www.sports-reference.com/cfb/players/mack-hollins-1.html,76,221,4.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017
Elijah Hood,RB,North Carolina,7,242,https://www.sports-reference.com/cfb/players/elijah-hood-1.html,72,232,,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017
Malik Hooker,S,Ohio State,1,15,https://www.sports-reference.com/cfb/players/malik-hooker-1.html,73,206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017
Bug Howard,WR,North Carolina,0,0,https://www.sports-reference.com/cfb/players/bug-howard-1.html,76,221,4.58,,37.5,119.0,6.95,4.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017
O.J. Howard,TE,Alabama,1,19,https://www.sports-reference.com/cfb/players/oj-howard-1.html,78,251,4.51,22.0,30.0,121.0,6.85,4.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017
Marlon Humphrey,CB,Alabama,1,16,https://www.sports-reference.com/cfb/players/marlon-humphrey-1.html,72,197,4.41,10.0,,125.0,6.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017
Hayden Hunt,P,Colorado State,0,0,https://www.sports-reference.com/cfb/players/hayden-hunt-1.html,72,212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017
Kareem Hunt,RB,Toledo,3,86,https://www.sports-reference.com/cfb/players/kareem-hunt-1.html,70,216,4.62,18.0,36.5,119.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017
Rushel Shell III,RB,West Virginia,0,0,https://www.sports-reference.com/cfb/players/rushel-shell-3.html,70,227,4.74,21.0,32.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017
Danny Isidora,OG,Miami (FL),5,180,https://www.sports-reference.com/cfb/players/danny-isidora-1.html,75,306,5.03,26.0,29.0,94.0,8.13,4.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017
Adoree Jackson,CB,USC,1,18,https://www.sports-reference.com/cfb/players/adoree-jackson-1.html,70,186,4.42,,36.0,122.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017
Eddie Jackson,S,Alabama,4,112,https://www.sports-reference.com/cfb/players/eddie-jackson-6.html,72,201,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017
Rayshawn Jenkins,S,Miami (FL),4,113,https://www.sports-reference.com/cfb/players/rayshawn-jenkins-1.html,73,214,4.51,19.0,37.0,128.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017
Dorian Johnson,OG,Pittsburgh,4,115,https://www.sports-reference.com/cfb/players/dorian-johnson-1.html,77,300,5.27,21.0,30.0,114.0,8.39,5.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017
Jadar Johnson,S,Clemson,0,0,https://www.sports-reference.com/cfb/players/jadar-johnson-1.html,72,206,4.6,19.0,33.0,119.0,6.9,4.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017
Jaleel Johnson,DT,Iowa,4,109,https://www.sports-reference.com/cfb/players/jaleel-johnson-1.html,75,316,5.38,19.0,28.0,100.0,7.64,4.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017
John Johnson,S,Troy,3,91,https://www.sports-reference.com/cfb/players/john-johnson-14.html,73,205,4.61,14.0,37.0,119.0,6.72,4.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017
Roderick Johnson,OT,Florida State,5,160,https://www.sports-reference.com/cfb/players/roderick-johnson-5.html,79,298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017
Cameron Johnston,P,Ohio State,0,0,https://www.sports-reference.com/cfb/players/cameron-johnston-1.html,71,194,4.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017
Aaron Jones,RB,Texas-El Paso,5,182,https://www.sports-reference.com/cfb/players/aaron-jones-6.html,69,208,4.56,16.0,37.5,127.0,6.82,4.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017
D.J. Jones,DT,Akron,6,198,https://www.sports-reference.com/cfb/players/dj-jones-3.html,73,319,5.04,25.0,28.5,108.0,7.73,4.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017
Jarron Jones,DT,Notre Dame,0,0,https://www.sports-reference.com/cfb/players/jarron-jones-1.html,78,316,5.33,22.0,20.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017
Josh Jones,S,North Carolina State,2,61,https://www.sports-reference.com/cfb/players/josh-jones-3.html,73,220,4.41,20.0,37.5,132.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017
Nazair Jones,DT,North Carolina,3,102,https://www.sports-reference.com/cfb/players/nazair-jones-1.html,77,304,5.11,,24.5,101.0,7.93,4.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017
Sidney Jones,CB,Washington,2,43,https://www.sports-reference.com/cfb/players/sidney-jones-1.html,72,186,4.47,,33.5,123.0,7.02,4.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017
Victor Bolden Jr.,WR,Oregon State,0,0,https://www.sports-reference.com/cfb/players/victor-bolden-1.html,68,178,4.54,9.0,32.0,117.0,6.83,4.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017
Bryan Cox Jr.,DE,Florida,0,0,https://www.sports-reference.com/cfb/players/bryan-cox-jr-1.html,75,265,4.89,16.0,26.5,109.0,7.36,4.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017
Anthony Walker Jr.,ILB,Northwestern,5,161,https://www.sports-reference.com/cfb/players/anthony-walker-1.html,73,238,4.65,23.0,30.5,116.0,7.23,4.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017
Greg Ward Jr.,WR,Houston,0,0,https://www.sports-reference.com/cfb/players/greg-ward-jr-1.html,71,186,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017
Deatrich Wise Jr.,DE,Arkansas,4,131,https://www.sports-reference.com/cfb/players/deatrich-wise-jr-1.html,77,274,4.92,22.0,33.0,124.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017
Brad Kaaya,QB,Miami (FL),6,215,https://www.sports-reference.com/cfb/players/brad-kaaya-1.html,76,214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017
Alvin Kamara,RB,Tennessee,3,67,https://www.sports-reference.com/cfb/players/alvin-kamara-1.html,70,214,4.56,15.0,39.5,131.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017
Damontae Kazee,CB,San Diego State,5,149,https://www.sports-reference.com/cfb/players/damontae-kazee-1.html,70,184,4.54,11.0,34.0,124.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017
Keith Kelsey,ILB,Louisville,0,0,https://www.sports-reference.com/cfb/players/keith-kelsey-1.html,72,233,4.92,23.0,29.5,112.0,7.28,4.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017
Desmond King,S,Iowa,5,151,https://www.sports-reference.com/cfb/players/desmond-king-1.html,70,201,,14.0,34.0,117.0,6.67,4.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017
Kevin King,CB,Washington,2,33,https://www.sports-reference.com/cfb/players/kevin-king-5.html,75,200,4.43,11.0,39.5,,6.56,3.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017
George Kittle,TE,Iowa,5,146,https://www.sports-reference.com/cfb/players/george-kittle-1.html,76,247,4.52,18.0,35.0,132.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017
DeShone Kizer,QB,Notre Dame,2,52,https://www.sports-reference.com/cfb/players/deshone-kizer-1.html,76,233,4.83,,30.5,107.0,7.4,4.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017
Trevor Knight,QB,Texas A&M,0,0,https://www.sports-reference.com/cfb/players/trevor-knight-1.html,73,219,4.54,,35.5,125.0,7.04,4.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017
Forrest Lamp,OG,Western Kentucky,2,38,https://www.sports-reference.com/cfb/players/forrest-lamp-1.html,76,309,5.0,34.0,27.5,111.0,7.55,4.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017
Ashton Lampkin,CB,Oklahoma State,0,0,https://www.sports-reference.com/cfb/players/ashton-lampkin-1.html,72,189,4.52,19.0,34.5,120.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017
Jerome Lane,WR,Akron,0,0,https://www.sports-reference.com/cfb/players/jerome-lane-1.html,74,226,4.6,16.0,35.0,125.0,6.87,4.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017
Harvey Langi,ILB,BYU,0,0,https://www.sports-reference.com/cfb/players/harvey-langi-2.html,74,251,,23.0,33.0,118.0,7.0,4.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017
Marshon Lattimore,CB,Ohio State,1,11,https://www.sports-reference.com/cfb/players/marshon-lattimore-1.html,72,193,4.36,,38.5,132.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017
Carl Lawson,DE,Auburn,4,116,https://www.sports-reference.com/cfb/players/carl-lawson-2.html,74,261,4.67,35.0,33.0,114.0,7.46,4.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017
Jeremiah Ledbetter,DT,Arkansas,6,205,https://www.sports-reference.com/cfb/players/jeremiah-ledbetter-1.html,75,280,4.84,29.0,32.5,113.0,7.55,4.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017
Marquel Lee,ILB,Wake Forest,5,168,https://www.sports-reference.com/cfb/players/marquel-lee-1.html,75,240,,25.0,31.0,118.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017
Jordan Leggett,TE,Clemson,5,150,https://www.sports-reference.com/cfb/players/jordan-leggett-1.html,77,258,,18.0,33.0,114.0,7.12,4.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017
Mitch Leidner,QB,Minnesota,0,0,https://www.sports-reference.com/cfb/players/mitch-leidner-1.html,75,226,4.93,,34.5,123.0,6.96,4.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017
Jourdan Lewis,CB,Michigan,3,92,https://www.sports-reference.com/cfb/players/jourdan-lewis-1.html,70,188,4.54,15.0,34.5,121.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017
William Likely,CB,Maryland,0,0,https://www.sports-reference.com/cfb/players/william-likely-1.html,67,180,,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017
Sefo Liufau,QB,Colorado,0,0,https://www.sports-reference.com/cfb/players/sefo-liufau-1.html,75,232,5.08,,27.0,105.0,7.32,4.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017
T.J. Logan,RB,North Carolina,5,179,https://www.sports-reference.com/cfb/players/tj-logan-1.html,69,196,4.37,17.0,33.5,121.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017
Shalom Luani,S,Washington State,7,221,https://www.sports-reference.com/cfb/players/shalom-luani-1.html,71,202,4.55,12.0,31.0,116.0,6.87,4.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017
Keevan Lucas,WR,Tulsa,0,0,https://www.sports-reference.com/cfb/players/keevan-lucas-1.html,69,192,4.55,11.0,32.5,119.0,7.23,4.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017
Marlon Mack,RB,South Florida,4,143,https://www.sports-reference.com/cfb/players/marlon-mack-1.html,71,213,4.5,15.0,35.5,125.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017
Patrick Mahomes,QB,Texas Tech,1,10,https://www.sports-reference.com/cfb/players/patrick-mahomes-1.html,74,225,4.8,,30.0,114.0,6.88,4.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017
Josh Malone,WR,Tennessee,4,128,https://www.sports-reference.com/cfb/players/josh-malone-1.html,75,208,4.4,10.0,30.5,121.0,7.05,4.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017
Damien Mama,OG,USC,0,0,https://www.sports-reference.com/cfb/players/damien-mama-1.html,75,334,5.84,,24.5,96.0,8.51,5.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017
Gabe Marks,WR,Washington State,0,0,https://www.sports-reference.com/cfb/players/gabe-marks-1.html,71,189,4.56,11.0,29.5,117.0,7.01,4.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017
Joe Mathis,DE,Washington,0,0,https://www.sports-reference.com/cfb/players/joe-mathis-1.html,74,266,,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017
Arthur Maulet,CB,Memphis,0,0,https://www.sports-reference.com/cfb/players/arthur-maulet-1.html,70,189,4.62,18.0,34.5,120.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017
Marcus Maye,S,Florida,2,39,https://www.sports-reference.com/cfb/players/marcus-maye-1.html,72,210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017
Christian McCaffrey,RB,Stanford,1,8,https://www.sports-reference.com/cfb/players/christian-mccaffrey-1.html,71,202,4.48,10.0,37.5,121.0,6.57,4.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017
Conor McDermott,OT,UCLA,6,211,https://www.sports-reference.com/cfb/players/conor-mcdermott-2.html,80,307,5.18,,28.5,105.0,7.52,4.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017
Malik McDowell,DT,Michigan State,2,35,https://www.sports-reference.com/cfb/players/malik-mcdowell-1.html,78,295,4.85,23.0,28.5,112.0,7.69,4.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017
Elijah McGuire,RB,Louisiana,6,188,https://www.sports-reference.com/cfb/players/elijah-mcguire-1.html,70,214,4.53,15.0,36.0,120.0,7.26,4.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017
Isaiah McKenzie,WR,Georgia,5,172,https://www.sports-reference.com/cfb/players/isaiah-mckenzie-1.html,67,173,4.42,11.0,36.0,123.0,6.64,4.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017
Takkarist McKinley,OLB,UCLA,1,26,https://www.sports-reference.com/cfb/players/takkarist-mckinley-1.html,74,250,4.59,24.0,33.0,122.0,7.48,4.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017
Raekwon McMillan,ILB,Ohio State,2,54,https://www.sports-reference.com/cfb/players/raekwon-mcmillan-1.html,74,240,4.61,23.0,33.0,121.0,7.15,4.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017
Jeremy McNichols,RB,Boise State,5,162,https://www.sports-reference.com/cfb/players/jeremy-mcnichols-1.html,69,214,4.49,,35.5,121.0,6.93,4.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017
Obi Melifonwu,S,Connecticut,2,56,https://www.sports-reference.com/cfb/players/obi-melifonwu-1.html,76,224,4.4,17.0,44.0,141.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017
Matt Milano,OLB,Boston Col.,5,163,https://www.sports-reference.com/cfb/players/matt-milano-1.html,72,223,4.67,24.0,35.0,126.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017
Fabian Moreau,CB,UCLA,3,81,https://www.sports-reference.com/cfb/players/fabian-moreau-1.html,72,206,4.35,,38.0,136.0,6.94,4.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017
Drew Morgan,WR,Arkansas,0,0,https://www.sports-reference.com/cfb/players/drew-morgan-1.html,72,190,4.74,10.0,30.0,112.0,6.85,4.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017
Taylor Moton,OT,West. Michigan,2,64,https://www.sports-reference.com/cfb/players/taylor-moton-1.html,77,319,5.18,23.0,30.5,109.0,7.73,4.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017
Al-Quadin Muhammad,DE,Miami (FL),6,196,https://www.sports-reference.com/cfb/players/al-quadin-muhammad-1.html,75,253,4.88,22.0,30.5,117.0,7.25,4.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017
Jalen Myrick,CB,Minnesota,7,222,https://www.sports-reference.com/cfb/players/jalen-myrick-1.html,70,200,4.28,13.0,37.5,124.0,7.06,4.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017
Montae Nicholson,S,Michigan State,4,123,https://www.sports-reference.com/cfb/players/montae-nicholson-1.html,74,212,4.42,,35.0,125.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017
Hardy Nickerson,ILB,Illinois,0,0,https://www.sports-reference.com/cfb/players/hardy-nickerson-1.html,72,232,4.78,18.0,33.0,116.0,,4.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017
David Njoku,TE,Miami (FL),1,29,https://www.sports-reference.com/cfb/players/david-njoku-1.html,76,246,4.64,21.0,37.5,133.0,6.97,4.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017
Speedy Noil,WR,Texas A&M,0,0,https://www.sports-reference.com/cfb/players/speedy-noil-1.html,71,199,,18.0,43.5,133.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017
Bradley Northnagel,LS,California,0,0,https://www.sports-reference.com/cfb/players/bradley-northnagel-1.html,74,243,5.3,,25.5,99.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017
Noble Nwachukwu,DE,West Virginia,0,0,https://www.sports-reference.com/cfb/players/noble-nwachukwu-1.html,73,268,4.83,27.0,30.5,110.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017
Ifeadi Odenigbo,DE,Northwestern,7,220,https://www.sports-reference.com/cfb/players/ifeadi-odenigbo-1.html,75,258,4.72,25.0,31.5,128.0,7.26,4.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017
Dare Ogunbowale,RB,Wisconsin,0,0,https://www.sports-reference.com/cfb/players/dare-ogunbowale-1.html,71,213,4.65,14.0,35.0,120.0,6.99,4.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017
Larry Ogunjobi,DE,Charlotte,3,65,https://www.sports-reference.com/cfb/players/larry-ogunjobi-1.html,75,305,4.97,26.0,32.0,116.0,7.55,4.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017
Tyler Orlosky,C,West Virginia,0,0,https://www.sports-reference.com/cfb/players/tyler-orlosky-1.html,75,298,,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017
Scott Orndoff,TE,Pittsburgh,0,0,https://www.sports-reference.com/cfb/players/scott-orndoff-1.html,77,253,4.84,17.0,27.0,112.0,7.37,4.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017
Zach Pascal,WR,Old Dominion,0,0,https://www.sports-reference.com/cfb/players/zach-pascal-1.html,74,219,4.55,14.0,36.0,126.0,7.11,4.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017
Jabrill Peppers,S,Michigan,1,25,https://www.sports-reference.com/cfb/players/jabrill-peppers-1.html,71,213,4.46,19.0,35.5,128.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017
